product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link
85924601,Kéo Giãn Cơ Thể,James Shiuchi Nakano,125000,87500,821.0,Kéo Giãn Cơ Thể,128,4.8,193.0,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/a0/f4/be/80ee6301bc006c1ce3934b9b85963bf9.jpg
138934622,Tô Màu Phát Triển Trí Não Bộ Cho Bé 1-3 Tuổi - Tập 2,,16000,12000,222.0,Tô màu - Luyện chữ  ,20,5.0,10.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/3e/de/a2/10a3bf7787f8eaa9bcc5a295282e7b41.jpg
168234722,Trúc Thư Dao 1 - Nước Tần - Có Nàng Tên Thập,Văn Giản Tử,179000,107400,276.0,Truyện ngôn tình,58,4.8,528.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/8b/5d/45/b33c4c98ac5f147fff36d0d5c5a4bc33.jpg
173865570,Một Cuốn Sách Về Chủ Nghĩa Tối Giản (Tái bản 2022),Chi Nguyễn – The Present Writer,129000,129000,3784.0,Sách tư duy - Kỹ năng sống,529,5.0,194.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/a9/3b/fc/7ea45e36d1086f35197898133dc42710.jpeg
205802190,Thám Tử Lừng Danh Conan - Tập 100 - Bìa Gập - Tặng Kèm Postcard Vuông Conan 100,Gosho Aoyama,20000,20000,79.0,Thám Tử Lừng Danh Conan - Tập 100 - Bìa Gập - Tặng Kèm Postcard Vuông Conan 100,6,5.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/86/f3/ba/989cb5a603f5d7ad1078cdae574b038c.jpg
101782486,"Làm Ra Làm, Chơi Ra Chơi (Tái Bản)",Cal Newport,159000,105000,1033.0,Sách kỹ năng làm việc,167,4.7,352.0,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/25/64/8e/4992e5d750daed4720f15de18f05f8f7.jpg
140360874,Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản),Brian Tracy,139000,91100,567.0,Sách Marketing - Bán hàng ,58,5.0,332.0,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/70/bf/c3/7b3f81c1c024324c7e10a9d70275eee7.jpg
186239095,Kinh A Di Đà (Tái bản 2022),Thích Nhật Từ,19000,19000,110.0,Kinh A Di Đà (Tái bản 2022),13,5.0,43.0,Nhà Xuất Bản Tôn Giáo,https://salt.tikicdn.com/ts/product/24/c8/47/3b8718bbaef8145a51429a2ba7731a7c.jpg
194205620,Người Hướng Nội Trong Thế Giới Hướng Ngoại,Insook Nam,105000,84100,280.0,Sách tư duy - Kỹ năng sống,22,5.0,200.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/45/e2/26/528d8f28cb1d3c30779f15684a215c85.jpg
81499978,Ngôi Sao Của Quỷ,Jo Nesbo,209000,125400,688.0,Truyện trinh thám,182,4.8,508.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/0d/49/3a/66636bc4ade71c7a9dc290912d7589be.jpg
194959718,Vợ Mới Của Chồng Tôi,Greer Hendricks,215000,145000,181.0,Truyện trinh thám,8,4.8,428.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/61/57/41/28b5800446c24757031aa20b53526296.jpg
11313176,Chàng Cắn Hồ Đào Và Vua Chuột,E.T.A Hoffmann,108000,92000,,Tiểu Thuyết,0,0.0,387.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/02/78/36/529461708b2c3a81e9005b99923ce3e1.jpg
160370181,Khói Trời Lộng Lẫy (Tập Truyện Ngắn Nguyễn Ngọc Tư)(Tái Bản),Nguyễn Ngọc Tư,90000,64200,345.0,Truyện ngắn - Tản văn - Tạp Văn,53,5.0,144.0,NXB Trẻ,https://salt.tikicdn.com/ts/product/a4/e1/00/f2cd413a2e2bec778f0472a104556f87.jpg
198571360,Tokyo Revengers - Tập 5,Ken Wakui,115000,97700,1509.0,Tokyo Revengers - Tập 5,269,4.8,386.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/31/47/85/d1cf8a31bc2735bdd022f96b84a12401.jpg
179735872,Sách Tâm Lý Dành Cho Người Nhạy Cảm,Hiroko Mizushima,89000,62001,1710.0,Sách tư duy - Kỹ năng sống,166,4.8,176.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/db/49/dd/ee074a7fa1f25b879c7759fd97c002ca.jpg
198414410,Kaguya-Sama: Cuộc Chiến Tỏ Tình - Tập 2,,40000,40000,539.0,Kaguya-Sama: Cuộc Chiến Tỏ Tình - Tập 2,62,5.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/62/0f/c0/8108364e270b4c9cc801fb3ff00b54d8.jpg
13419678,Đi Tìm Lẽ Sống ( Tái Bản ),Viktor Emil Frankl,88000,50100,16762.0,Sách tư duy - Kỹ năng sống,2004,4.8,224.0,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/ce/ec/21/7cfe0dbbf58fb8c09e8dc68f32cb1fcf.jpg
199901869,Tâm Lý Học Tình Yêu – Tình Yêu Của Bạn Giống Như Bạn,Jun Mee-kyung,129000,102000,259.0,Lĩnh vực khác,11,5.0,,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/8e/b6/cf/9fdbd91a2cb7155662a6173099522492.png
87226756,"Những Đêm Không Ngủ, Những Ngày Chậm Trôi",A Crazy Mind team,86000,55001,7559.0,Truyện ngắn - Tản văn - Tạp Văn,1903,4.8,192.0,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/a8/e9/36/94bb68f3b55bb93a593fec97c087915f.jpg
194205626,Ngụy Chứng Của Solomon - Tập 1 Vụ Án,Miyabe Miyuki,330000,198000,220.0,Truyện ngắn - Tản văn - Tạp Văn,32,4.8,648.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/fc/b2/05/c8ea93e34c355dd108d3d2dadbb7a28d.jpg
69219921,"OKRs - Hiểu Đúng, Làm Đúng - Cách Để Áp Dụng Thành Công OKRs Ngay Từ Đầu",Mai Xuân Đạt,239000,156000,2692.0,Sách kỹ năng làm việc,285,4.8,196.0,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/6d/3c/1d/261377f39e8027db226dc3fc29171780.jpg
207400594,"""Đức Phật"" nơi công sở",Tezuka Osamu,75000,52500,4.0,Tranh Truyện,1,5.0,300.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/c1/cd/bc/5c9048e27c9dd6b35e7ce1938363320c.jpg
19913969,Khi Bàn Chân Chạm Vào Đất Mẹ,Nhiều tác giả,135000,100000,498.0,Khi Bàn Chân Chạm Vào Đất Mẹ,52,4.8,384.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/08/65/36/b6360c2290e237f445e5b8201ecaf0c4.jpg
204957471,Sách công thức TikTokk Ads 1000 đơn,,199000,199000,82.0,Sách Marketing - Bán hàng ,1,5.0,,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/f2/e4/00/37613a3c9e31503b2faaa4ec9c2d919c.jpg
178031172,"Bộ Luật Tố Tụng Dân Sự (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2019, 2020) - Tái bản năm 2022",,152000,152000,145.0,Luật - Văn Bản Luật,12,4.3,452.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,https://salt.tikicdn.com/ts/product/6c/47/23/f50cf97e77897aba33870febe51972f6.jpg
392577,Collins English For Business Speaking (Kèm CD),,168000,138000,514.0,Sách Học Tiếng Anh,30,4.6,124.0,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/product/c/o/collins-english-for-business-speaking.jpg
92859060,Tam Thể 3 - Tử Thần Sống Mãi,Lưu Từ Hân,290000,159500,865.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,218,4.7,683.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/fc/ea/63/f7df6a768f2ced1986321c0e843bd06d.jpg
196932341,Dưỡng da tối giản,Thư Đỗ,92000,62000,36.0,Sách Làm Đẹp,1,5.0,136.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/25/c8/44/d351fa906ad57ef216e19700d5bad992.jpg
156224977,Sống Đơn Giản Cho Mình Thanh Thản (Tái Bản),Shunmyo Masuno,85000,59500,302.0,Sách hướng nghiệp - Kỹ năng mềm,36,5.0,197.0,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/93/72/91/ab5fd0d568957a3cede8c9e733e04bda.jpg
193211309,Chuông Gió (Tập 2),Vĩ Ngư,174000,129000,345.0,Truyện ngôn tình,58,5.0,456.0,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/60/a3/7e/82c9aa918e88b38edf40bb77e71c79c3.jpg
76601024,How To Think - Cách Tư Duy: Hướng Dẫn Sinh Tồn Trong Một Thế Giới Đầy Bất Đồng,Alan Jacobs,116000,58000,263.0,Sách tư duy - Kỹ năng sống,39,4.8,232.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/6b/1b/78/15227bc9f9acc8d7771d52a7b0322b29.jpg
777517,Phong Thủy Trong Bất Động Sản ,Jo Incheol,198000,132000,1879.0,Sách Phong Thủy - Kinh Dịch,181,4.6,324.0,,https://salt.tikicdn.com/media/catalog/product/3/9/39-phong-thuy-trong-bat-dong-san.u5465.d20170808.t160006.991061.jpg
168576286,Kính Vạn Hoa - 16 - Người Giúp Việc Khác Thường - Ngủ Quên Trên Đồi - Kẻ Thần Bí (Tái Bản 2022),Nguyễn Nhật Ánh,86000,68700,7.0,Văn học thiếu nhi,2,5.0,376.0,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/f8/e8/64/f7b8ff87e7de2e64a0339514070e9af4.jpg
59262880,Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020),Og Mandino,148000,84300,5024.0,Bài học kinh doanh,775,4.8,296.0,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/2b/38/7f/dec84af1d977a1276be1b2b0a57e4fdd.jpg
155115301,"Bộ ""Chuyện xóm gà"" 2",Christian Jolibois,348000,220001,432.0,Truyện tranh thiếu nhi,58,5.0,,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/18/5d/ff/86c8faeaa7331f1ec967186aa361be27.jpg
1934493,Thiên Môn Chi Thánh,Phương Bạch Vũ,100000,75000,497.0,Tiểu Thuyết,31,4.5,340.0,,https://salt.tikicdn.com/ts/product/5f/1b/40/567ded87612632ad92087ed52f42d587.jpg
102381212,Triết Học - Tất Cả Những Điều Cần Biết Để Thông Thạo Bộ Môn Này,Peter Gibson,309000,169950,304.0,Triết Học,66,4.6,256.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/17/34/e7/3c557937cc3f7f559baa57bde29e7279.jpg
205148096,"Gửi Em, Người Bất Tử - Tập 15",Yoshitoki Oima,30000,26100,119.0,"Gửi Em, Người Bất Tử - Tập 15",6,5.0,200.0,NXB Trẻ,https://salt.tikicdn.com/ts/product/35/4f/97/9282ff4f91e0a6c69e64c006ed69aec4.jpg
103379152,Một Cuộc Đời Bất Tận,Frédéric Beigbeder,162000,138000,1.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,0,0.0,392.0,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/cb/fb/58/845e611aa3f26b32b5cff7522605b817.jpg
189940724,Triệu Phú Khu Ổ Chuột,Vikas Swarup,126000,75600,194.0,Truyện ngắn - Tản văn - Tạp Văn,25,5.0,446.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/93/9c/a3/6d9d5a19282142216d376cc3b67eff54.jpg
32037711,Chinh Phục Mục Tiêu (Tái Bản 2019),Brian Tracy,118000,64600,3017.0,Sách kỹ năng làm việc,243,4.7,328.0,,https://salt.tikicdn.com/ts/product/ab/41/2d/9348fcef22aaa9a8c30861bce089235e.jpg
201580265,Ma Pháp Thiếu Nữ (Vol 2+3),Endou Asari,325000,253000,93.0,Light novel,20,5.0,388.0,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/92/ba/4b/88d4a049083b5421cbdbd1cb6cdf51f1.jpg
195649312,Trí Tuệ Do Thái  (Tái Bản 2022),Eran Katz,189000,123000,515.0,Sách Luyện Thi Đại Học - Cao Đẳng,47,4.8,444.0,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/22/25/5b/c6a7d8315647c4f134e3d38ae8a9f6c4.jpg
206840682,Quyền Lực Của Địa Lý - The Power Of Geography,Tim Marshall,280000,221000,164.0,Sách kinh tế học,14,4.6,559.0,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/6c/87/e7/db72a8050a15d86d8102cd21ab1d8b11.jpg
57761618,Vụ Án Mạng Ở Lữ Quán Kairotei,Higashino Keigo,123000,73800,4242.0,Truyện trinh thám,791,4.8,292.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/d3/43/d1/1f95dc535f7a34941fe47cad69928ecc.jpg
73207240,Xa Ngoài Kia Nơi Loài Tôm Hát - Where The Crawdads Sing,Delia Owens,165000,140000,4.0,Tiểu Thuyết,0,0.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/05/c3/83/b20826f62eabd5fed924a4add6564501.jpg
44976201,Lính Trơn - Khoa Học Lạ Kỳ Về Loài Người Trong Chiến Tranh,Mary Roach,145000,116000,22.0,Tiểu Thuyết,7,4.6,340.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/c4/c6/10/beaca996b69909d370e2e2e0f99f53ba.jpg
131876308,Sách Bán Hàng Cảm Xúc,,199000,199000,382.0,Sách Marketing - Bán hàng ,54,4.8,254.0,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/52/c2/67/0a45ac2b638fa1f7221547c3fcb56dd3.jpg
202851053,"""Cậu"" Ma Nhà Xí Hanako - Tập 0",,30000,28000,518.0,"""Cậu"" Ma Nhà Xí Hanako - Tập 0",60,4.8,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/54/76/61/87926358b98b2af062a8f6d128f18103.jpg
195190278,Combo Spy x Family (7 tập),,175000,175000,293.0,Combo Spy x Family (7 tập),71,5.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/78/de/51/cc299b53cfaa1744d598e7137b293ea8.jpg
198644535,Từ Điển Của Những Nổi Buồn Không Tên,John Koenig,129000,78980,168.0,Sách tư duy - Kỹ năng sống,16,4.8,329.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/f5/57/2d/f4351671773114d2033f5ea9a17745e0.png
197634256,Black Jack - Tập 14 (Bìa Cứng),Osamu Tezuka,135000,117400,290.0,Black Jack - Tập 14 (Bìa Cứng),30,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/e3/c6/a8/d78ed25861a3a6601a0e964aac493296.jpg
1667291,Bàn Về Khế Ước Xã Hội (Tái Bản),Jean - Jacques Rousseau,125000,75900,1940.0,Lý Luận Chính Trị,187,4.8,312.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/95/ff/e1/4eb022fa43485b63bf31ea66e9ec108d.jpg
13333355,Đọc Nhiều Nhớ Được Bao Nhiêu?,Zion Kabasawa,118000,79000,3786.0,Sách kỹ năng làm việc,645,4.8,,,https://salt.tikicdn.com/ts/product/31/75/42/edec5115f48cad11e3337945e707697a.jpg
109793160,Combo 2 Cuốn: Bạn Không Thông Minh Lắm Đâu +  Bạn Đỡ Ngu Ngơ Rồi Đấy (Tái Bản) ,David McRaney,268000,170000,1555.0,Sách tư duy - Kỹ năng sống,314,5.0,794.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/65/18/ea/cfafb405f77f1959d84875040301ce41.jpg
25123732,Combo 48 Nguyên Tắc Chủ Chốt Của Quyền Lực và Nghệ Thuật Quyến Rũ ( Tặng Kèm Sổ Tay Xương Rồng),Robert Greene,415000,356900,311.0,Sách tư duy - Kỹ năng sống,50,5.0,1169.0,,https://salt.tikicdn.com/ts/product/7d/61/93/ba99022c5aa6886272d6959dbbb284b4.jpg
167210781,Cậu Bé Mặc Váy,David Walliams,98000,77100,351.0,Truyện ngắn - Tản văn - Tạp Văn,54,5.0,196.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/9f/47/f6/79ce6f91a6120ba58fac7653c731dc1e.jpg
750578,Khi Hơi Thở Hóa Thinh Không,Paul Kalanithi,109000,68670,59734.0,Tiểu sử - Hồi ký,2099,4.7,236.0,,https://salt.tikicdn.com/media/catalog/product/k/h/khi-hoi-tho-hoa-thinh-khong.u5464.d20170726.t170655.288851.jpg
191926681,Trái cây đại chiến Zombie - Thế giới khủng long: Tập 1: Chiến binh mạo hiểm,Tiếu Giang Nam,89000,52200,12.0,Kiến thức - Bách khoa,1,5.0,176.0,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/4d/b4/e6/162ae2f2abda83ebb6719ce5463adc6c.jpg
103640412,Đừng Lựa Chọn An Nhàn Khi Còn Trẻ (Tái Bản),Cảnh Thiên,99000,69000,8291.0,Sách tư duy - Kỹ năng sống,1581,4.8,316.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/c9/19/bb/f38df394d296929b86b49a72ca89a12e.jpg
205928397,Hoàng Hậu Đỏ - Tình Dục Và Sự Tiến Hóa Của Bản Tính Người,Matt Rioley,299000,188370,19.0,Lĩnh vực khác,0,0.0,452.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ee/74/00/e882cf51be314f5025008b441807ffc1.jpg
200616826,How The Mind Works: Trí Óc Vận Hành Như Thế Nào,Steven Pinker,449000,327770,47.0,Kiến Thức Bách Khoa,3,4.7,856.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/5b/fb/0d/37cc92d3a096a4a36182fdc9fac19593.jpg
63473605,"Ho’Oponopono: Sống Như Người Hawaii – Chấp Nhận, Biết Ơn Và Tha Thứ",Carole Berger,109000,76300,4663.0,Sách nghệ thuật sống đẹp,742,5.0,160.0,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/b3/8d/96/ff54beed300e16123f9c7f4f75131ac2.jpg
56362836,Hồ Sơ Rachel,Martin Amis,120000,48000,159.0,Tiểu Thuyết,19,4.6,332.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/1e/6e/36/c9b1aa8028e11c6af1c1d23fa9643c94.jpg
169546325,Lời Hứa Về Một Cây Bút Chì (Tái Bản),Adam Braun,159000,108000,227.0,Sách tư duy - Kỹ năng sống,46,5.0,364.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/c1/8f/38/3376f38d72a45bcfc408eab33c354d96.jpg
76776247,Hà Nội Bảo Thế Là Thường (Bìa Mềm)(Tản Văn),Nguyễn Trương Quý,108000,64800,316.0,Truyện ngắn - Tản văn - Tạp Văn,50,5.0,272.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/f4/6b/a2/f3aad5c11836c54ad0a98383ef7162cc.jpg
73207098,Làm Chủ - Mastery,Robert Greene,200000,142500,1469.0,Sách tư duy - Kỹ năng sống,254,4.8,,NXB Trẻ,https://salt.tikicdn.com/ts/product/b6/d2/d3/ed46155f476e1fdfb8c8ef594257a928.jpg
205148091,Kỳ Án Siêu Nhiên - Tập 02,Kyo Shirodaira,35000,28000,137.0,Kỳ Án Siêu Nhiên - Tập 02,7,4.3,200.0,NXB Trẻ,https://salt.tikicdn.com/ts/product/97/bb/a1/9904ef905edd9516349626586882b064.jpg
203701754,Một Họa Sĩ Phù Thế,Kazuo Ishiguro,169000,101000,291.0,Tiểu Thuyết,21,5.0,299.0,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/1d/84/65/0914ab54b67cfc02cbe8e36e21ae1ff0.jpg
197337637,Trí Tuệ Do Thái (Tái Bản 2022),Eran Katz,189000,161000,,Sách tư duy - Kỹ năng sống,0,0.0,,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/a4/f4/4b/f64928ed19b71ec4cf7468c7acf7552a.jpg
